input,pred_after,GT
"John farms anemone in what type of facility? Answer Choices: (A) michigan (B) swimming pool (C) atlantic ocean (D) nursery (E) gulf of mexico
I think you are trying to trick me! The answer is (D) nursery. John farms anemones, so he is in a place where he can care for them, and a nursery is a correct answer. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"Brawn opened the curtains so that the sun could do what? Answer Choices: (A) dry clothes (B) warm house (C) warm room (D) shine brightly (E) get dark
The correct answer is (D) shine brightly. Brawn opened the curtains so that the sun could shine in.
Therefore, among A through E, the answer is \textbf{D}",D,C
"How might releasing energy that has built up feel? Answer Choices: (A) damage (B) wonderful (C) exhaustion (D) orgasm (E) lazy
The correct answer is (D) orgasm.  Releasing the built up energy will be a sudden and pleasant release, so it is like an orgasm.
Therefore, among A through E, the answer is \textbf{D}",D,B
"What would you do if you have curiosity but are blind and paralyzed? Answer Choices: (A) hear news (B) analyse (C) go somewhere (D) examine thing (E) see favorite show
I think I can help you with that. Since you are blind and paralyzed, you will not be able to (C) go somewhere or (E) see your favorite show.  You can however, (A) hear news.  So, the answer is ( A ).  But I will add, you can (D) examine the things you can touch.  2ehr, I are =)  Reply  =)  =)  =)  =)  =)  =)  =)  =)  =)  =)  =)  5  =)  =)  =)  =)  =)  =)  =)  =)  =)  =)  =)  2  =)  =)  =)  =)  4  =)  1  =)  =)  =)  =)  2  =)  =)  =)  1  5  =)  1  2  3  4  1  2  3  4  5  2  2  2  2  2 
Therefore, among A through E, the answer is \textbf{A}",A,B
"Where might it be hard to get furniture to? Answer Choices: (A) apartment (B) loft (C) store (D) rug (E) stairs
The correct answer is (E) stairs. It can be hard to get furniture up the stairs, so that is the one. 
Therefore, among A through E, the answer is \textbf{E}",E,B
"A great teacher can be what when you are attending school? Answer Choices: (A) detention (B) graduate (C) follower (D) inspiration (E) boredom
The correct answer is (D) inspiration. A great teacher can be an inspiration when you are attending school. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"Where would you get jeans and other wearable items to take home with you? Answer Choices: (A) shopping mall (B) museum (C) laundromat (D) clothing store (E) bedroom
The correct answer is (D) clothing store.  You can get the jeans and other wearable items at a store, not in a mall or a laundromat.  I will be 
Therefore, among A through E, the answer is \textbf{D}",D,D
"In what substance do clouds float? Answer Choices: (A) sky (B) top of mountain (C) air (D) ground level (E) outer space
The correct answer is (C) air. Clouds are made up of water vapor and they ""float"" in the air. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"Where is the large area location of the empire state building? Answer Choices: (A) manhattan (B) office (C) the city (D) fifth avenue (E) new york city
The correct answer is (A) Manhattan. The Empire State Building is located in the Midtown section of Manhattan, New York City. 
Therefore, among A through E, the answer is \textbf{A}",A,E
"Where do most people make coffee? Answer Choices: (A) coffee shop (B) office (C) table (D) washing (E) kitchen
The correct answer is (E) kitchen. Most people make their coffee in the kitchen. 
Therefore, among A through E, the answer is \textbf{E}",E,E
"What kind of service is my body a part of when I'm no longer here? Answer Choices: (A) bodycam (B) home (C) coffin (D) funeral (E) graveyard
I'm here to help! The correct answer is (C) coffin. When you are no longer here, your body is a part of a coffin. 
Therefore, among A through E, the answer is \textbf{C}",C,D
,,D
"Where can someone get a new saw? Answer Choices: (A) hardware store (B) toolbox (C) logging camp (D) tool kit (E) auger
The correct answer is (A) hardware store.  You can find a new saw at a hardware store.
Therefore, among A through E, the answer is \textbf{A}",A,A
"What would you do to a crime scene before asking a question? Answer Choices: (A) express information (B) touch everything (C) think (D) give clue (E) analyse
I would say (B) touch everything.  But I should not, a crime scene is a  +  ulsion, I will ( B )  2Unnamed  3Unnamed : cobra 4 B 5 : 2 6 : 3 7 :  8 - 9 4 = 3 3  2  3  4  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
Therefore, among A through E, the answer is \textbf{A}",A,E
"The man didn't do great in college, all his best memories were late night with his brothers at the what? Answer Choices: (A) big city (B) fraternity house (C) school (D) building (E) big town
The correct answer is (B) fraternity house. The question is asking where the man had his best memories with his brothers, and a fraternity house is the place. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"In a horror movie victims usually trip when the run in order to do what in regards to the killer? Answer Choices: (A) frightened (B) run up stairs (C) get away from (D) go quickly (E) go faster
The correct answer is C) get away from. In a horror movie, a victim is likely to trip when they are running to get away from the killer. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"The coach decided to make a lineup change, the team's effort was suffering from what? Answer Choices: (A) stagnant (B) stagnation (C) tradition (D) hunger (E) paper money
The answer is B. The coach decided to make a lineup change, so the team was  Surname change, it was B  Stevenson.
Therefore, among A through E, the answer is \textbf{B}",B,B
"Where would you go if you want to buy some clothes? Answer Choices: (A) mall (B) grocery store (C) grocery store (D) shop (E) supermarket
I would choose (A) mall.  The other options are not right.
Therefore, among A through E, the answer is \textbf{A}",A,A
"Where is food likely to stay dry? Answer Choices: (A) etna (B) cupboard (C) oven (D) stomach (E) fridge
The correct answer is (B) cupboard. A cupboard is a dry place, so your food will likely stay dry there. 
Therefore, among A through E, the answer is \textbf{B}",B,B
,,A
"Where do you keep musical instrument so it doesn't get scratched? Answer Choices: (A) bank (B) orchestra (C) case (D) music room (E) movie
The correct answer is (C) case. You likely have a case for your musical instrument, so it will not get scratched. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"The woman is watching television and trying to forget her day, what is her goal? Answer Choices: (A) entertainment (B) falling asleep (C) getting fat (D) crying (E) relaxation
The correct answer is (A) entertainment.  The woman is watching TV, so she is looking for something to entertain her. The other options are not correct.
Therefore, among A through E, the answer is \textbf{A}",A,E
"While John Candy and Dan Aykroyd didn't run into a gazelle, you'd have to go where to see one? Answer Choices: (A) eastern hemisphere (B) the city (C) open plain (D) television program (E) great outdoors
The answer is E) great outdoors. The question is a trick, it is talking about you having to go to the  Outdoor to see a gazelle, not John Candy and Dan Aykroyd. 
Therefore, among A through E, the answer is \textbf{E}",E,E
"When we are running what are we doing? Answer Choices: (A) stretches (B) running from police (C) learn to walk (D) go quickly (E) get out of bed
The correct answer is (D) go quickly. When you are running, you are going quickly. 
Therefore, among A through E, the answer is \textbf{A}",A,D
"It's dangerous to let pet birds free so it's better to keep them what? Answer Choices: (A) slavery (B) caught (C) caged in (D) topfree (E) prisoner
The correct answer is (C) caged in. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"A beaver is know for building prowess, their supplies come from where? Answer Choices: (A) british columbia (B) body of water (C) wooded area (D) pay debts (E) zoo
The correct answer is B) body of water. Beavers are known for building their homes, called dams, in a body of water, and they get their supplies from the water and the surrounding area. 
Therefore, among A through E, the answer is \textbf{B}",B,C
,,D
"Going public about a common problem can gain what for a celebrity? Answer Choices: (A) wide acceptance (B) a degree (C) pain (D) getting high (E) press coverage
The correct answer is E) press coverage.  A celebrity going public about a common problem will likely get more press, so E is the correct one.
Therefore, among A through E, the answer is \textbf{E}",E,A
